,Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name
110,13060,41.0,1.0,219.0,29.0,Mustang Mach-E AWD Extended,2022.0,97.0,20.666666666666668,27.0,Auto,e-motor,258 kW electric motors (x2),6.0,"258 kW electric motors (x2);
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated
111,13057,41.0,1.0,219.0,29.0,Mustang Mach-E GT AWD,2022.0,90.0,20.666666666666668,27.0,Auto,e-motor,179  kW electric motors (X2),6.0,"179  kW electric motors (X2);
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated
112,13058,41.0,1.0,219.0,29.0,Mustang Mach-E GT Performance,2022.0,88.0,20.666666666666668,27.0,Auto,e-motor,179  kW electric motor,6.0,"179  kW electric motor;
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated
113,13053,41.0,1.0,219.0,29.0,Mustang Mach-E RWD,2022.0,110.0,20.666666666666668,27.0,Auto,e-motor,198 kW electric motor,6.0,"198 kW electric motor;
216 kWh battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated
114,13055,41.0,1.0,219.0,29.0,Mustang Mach-E RWD California Route 1,2022.0,108.0,20.666666666666668,27.0,Auto,e-motor,216 kW electric motor,6.0,"216 kW electric motor;
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated
115,13054,41.0,1.0,219.0,29.0,Mustang Mach-E RWD Extended,2022.0,104.0,20.666666666666668,27.0,Auto,e-motor,216 kW electric motor,6.0,"216 kW electric motor;
288 Ah battery",Ford,https://www.ford.com,SUV,ELEC,Electric,Dedicated
116,12780,11.0,5.0,219.0,9.0,Transit Connect Van FFV,2022.0,18.0,24.0,27.0,Auto,SI,2.0L,4.0,2.0L I4,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel
117,12781,11.0,5.0,219.0,3.0,Transit Connect Wagon LWB FFV,2022.0,16.0,24.0,28.0,Auto,SI,2.0L,4.0,2.0L I4,Ford,https://www.ford.com,Passenger Van/Shuttle Bus,E85_GSLN,Ethanol (E85),Flexible Fuel
118,13043,11.0,5.0,219.0,9.0,Transit T150 Passenger Van 2WD FFV,2022.0,11.0,15.0,19.0,Auto,SI,3.5L,6.0,3.5L V6,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel
119,13042,11.0,5.0,219.0,9.0,Transit T150 Passenger Van 4WD FFV,2022.0,11.0,14.0,18.0,Auto,SI,3.5L,6.0,3.5L V6,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),Flexible Fuel
120,12852,35.0,1.0,213.0,25.0,Canyon 2WD,2022.0,101.0,20.0,30.0,Auto,CI,2.8L,4.0,2.8L I4,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
121,12853,35.0,1.0,213.0,25.0,Canyon 4WD,2022.0,101.0,19.0,28.0,Auto,CI,2.8L,4.0,2.8L I4,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
122,12915,35.0,1.0,213.0,25.0,Sierra 2WD,2022.0,101.0,23.0,30.0,Auto,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
123,12926,11.0,5.0,213.0,25.0,Sierra 2WD,2022.0,11.0,15.0,19.0,Auto,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel
124,12916,35.0,1.0,213.0,25.0,Sierra 4WD,2022.0,101.0,22.0,26.0,Auto,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
125,12927,11.0,5.0,213.0,25.0,Sierra 4WD,2022.0,11.0,14.0,18.0,Auto,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel
126,12917,35.0,1.0,213.0,25.0,Sierra 4WD - Mud Terrain Tires,2022.0,101.0,20.0,23.0,Auto,CI,3.0L,6.0,3.0L I6,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),Dedicated
127,12998,11.0,5.0,213.0,25.0,Sierra 4WD - Mud Terrain Tires,2022.0,11.0,14.0,16.0,Auto,SI,5.3L,8.0,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel
128,12922,35.0,1.0,213.0,29.0,Yukon 2WD,2022.0,84.66666666666667,21.0,27.0,Auto,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,SUV,BD,Biodiesel (B20),Dedicated
129,12921,35.0,1.0,213.0,29.0,Yukon 4WD,2022.0,84.66666666666667,20.0,26.0,Auto,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,SUV,BD,Biodiesel (B20),Dedicated
130,12920,35.0,1.0,213.0,29.0,Yukon XL 2WD,2022.0,84.66666666666667,21.0,27.0,Auto,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,SUV,BD,Biodiesel (B20),Dedicated
131,12919,35.0,1.0,213.0,29.0,Yukon XL 4WD,2022.0,84.66666666666667,20.0,26.0,Auto,CI,3.0L,6.0,3.0L V6,GMC,http://www.gmc.com,SUV,BD,Biodiesel (B20),Dedicated
132,12930,45.0,9.0,209.0,27.0,Accord,2022.0,118.33333333333333,48.0,47.0,Auto,SI,2.0L,4.0,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
133,12929,45.0,9.0,209.0,27.0,Accord Sport/Touring,2022.0,118.33333333333333,44.0,41.0,Auto,SI,2.0L,4.0,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
134,12886,45.0,9.0,209.0,29.0,CR-V AWD,2022.0,84.66666666666667,40.0,35.0,Auto,SI,2.0L,4.0,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
135,12806,45.0,9.0,209.0,27.0,Insight,2022.0,118.33333333333333,55.0,49.0,Auto,SI,1.5L,4.0,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
136,12807,45.0,9.0,209.0,27.0,Insight Touring,2022.0,118.33333333333333,51.0,45.0,Auto,SI,1.5L,4.0,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
137,12808,45.0,9.0,351.0,27.0,Elantra Hybrid,2022.0,127.33333333333333,49.0,52.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
138,12809,45.0,9.0,351.0,27.0,Elantra Hybrid Blue,2022.0,127.33333333333333,53.0,56.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
139,12810,45.0,9.0,351.0,27.0,Ioniq,2022.0,127.33333333333333,54.0,57.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
140,13005,41.0,1.0,351.0,29.0,Ioniq 5 AWD (Long Range),2022.0,110.0,52.0,55.0,Auto,e-motor,74 kW and 165 kW electric motors,6.0,"74 kW and 165 kW electric motors;
111 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated
141,13003,41.0,1.0,351.0,29.0,Ioniq 5 RWD,2022.0,127.0,52.0,55.0,Auto,e-motor,125 kW electric motor,6.0,"125 kW electric motor;
111 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated
142,13004,41.0,1.0,351.0,29.0,Ioniq 5 RWD (Long Range),2022.0,132.0,52.0,55.0,Auto,e-motor,168 kW electric motor,6.0,"168 kW electric motor;
111 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated
143,12811,45.0,9.0,351.0,27.0,Ioniq Blue,2022.0,127.33333333333333,58.0,60.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
144,12833,57.0,9.0,351.0,27.0,Ioniq Plug-in Hybrid,2022.0,107.66666666666667,52.0,51.0,Auto,SI,1.6L,4.0,"1.6L I4;
45 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
145,12879,41.0,1.0,351.0,29.0,Kona Electric,2022.0,132.0,52.0,55.0,Auto,e-motor,150 kW electric motor,6.0,"150 kW electric motor;
180 Ah battery",Hyundai,http://www.hyundaiusa.com/,SUV,ELEC,Electric,Dedicated
146,13061,9.0,1.0,351.0,29.0,Nexo,2022.0,59.0,39.666666666666664,44.0,Auto,FC,120 kW electric motor,6.0,"120 kW electric motor;
240 V Lithium Ion battery",Hyundai,http://www.hyundaiusa.com/,SUV,H2,Hydrogen Fuel Cell,Dedicated
147,13062,9.0,1.0,351.0,29.0,Nexo Blue,2022.0,65.0,39.666666666666664,44.0,Auto,FC,120 kW electric motor,6.0,"120 kW electric motor;
240 V Lithium Ion battery",Hyundai,http://www.hyundaiusa.com/,SUV,H2,Hydrogen Fuel Cell,Dedicated
148,12812,45.0,9.0,351.0,27.0,Santa Fe Hybrid,2022.0,127.33333333333333,33.0,30.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
149,12813,45.0,9.0,351.0,27.0,Santa Fe Hybrid Blue,2022.0,127.33333333333333,36.0,31.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
150,12834,57.0,9.0,351.0,27.0,Santa Fe Plug-in Hybrid,2022.0,99.0,33.0,32.0,Auto,SI,1.6L,4.0,"1.6L I4;
45 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
151,12814,45.0,9.0,351.0,27.0,Sonata Hybrid,2022.0,127.33333333333333,45.0,51.0,Auto,SI,2.0L,4.0,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
152,12815,45.0,9.0,351.0,27.0,Sonata Hybrid Blue,2022.0,127.33333333333333,50.0,54.0,Auto,SI,2.0L,4.0,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
153,12816,45.0,9.0,351.0,27.0,Tucson Hybrid,2022.0,127.33333333333333,37.0,36.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
154,12817,45.0,9.0,351.0,27.0,Tucson Hybrid Blue,2022.0,127.33333333333333,38.0,38.0,Auto,SI,1.6L,4.0,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
155,12888,57.0,9.0,351.0,29.0,Tucson Plug-in Hybrid,2022.0,99.0,35.0,35.0,Auto,SI,1.6L,4.0,"1.6L I4;
67 kW electric motor",Hyundai,http://www.hyundaiusa.com/,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
156,12843,45.0,1.0,385.0,29.0,E-PACE MHEV,2022.0,80.0,21.0,26.0,Auto,SI,2.0L,4.0,2.0L I4,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
157,13027,45.0,1.0,385.0,29.0,F-PACE P340 MHEV,2022.0,80.0,20.0,27.0,Auto,SI,3.0L,6.0,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
158,13045,45.0,1.0,385.0,29.0,F-PACE P400 MHEV,2022.0,80.0,19.0,26.0,Auto,SI,3.0L,6.0,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
159,13073,57.0,9.0,275.0,29.0,Grand Cherokee 4xe,2022.0,41.666666666666664,23.0,24.0,Auto,SI,2.0L,4.0,"2.0L I4;
50 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
160,12866,45.0,9.0,275.0,29.0,Wagoneer 4x2,2022.0,24.333333333333332,16.0,22.0,Auto,SI,5.7L,8.0,5.7L V8,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
161,12867,45.0,9.0,275.0,29.0,Wagoneer 4x4,2022.0,24.333333333333332,15.0,20.0,Auto,SI,5.7L,8.0,5.7L V8,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
162,13028,45.0,9.0,275.0,29.0,Wrangler 2dr 4x4,2022.0,25.0,20.0,24.0,Auto,SI,3.6L,6.0,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
163,13029,45.0,9.0,275.0,29.0,Wrangler 4dr 4x4,2022.0,25.0,19.0,24.0,Auto,SI,3.6L,6.0,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
164,13038,57.0,9.0,275.0,29.0,Wrangler 4dr 4xe,2022.0,41.666666666666664,20.0,20.0,Auto,SI,2.0L,4.0,"2.0L I4;
100 kW electric motor",Jeep,https://www.jeep.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
165,13008,41.0,1.0,361.0,27.0,EV6 AWD (Long Range) ,2022.0,116.0,41.333333333333336,38.666666666666664,Auto,e-motor,74 kW and 165 kW electric motors,6.0,"74 kW and 165 kW electric motors;
111 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated
166,13006,41.0,1.0,361.0,27.0,EV6 RWD,2022.0,136.0,41.333333333333336,38.666666666666664,Auto,e-motor,125 kW electric motor,6.0,"125 kW electric motor;
111 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated
167,13007,41.0,1.0,361.0,27.0,EV6 RWD (Long Range) ,2022.0,134.0,41.333333333333336,38.666666666666664,Auto,e-motor,168 kW electric motor,6.0,"168 kW electric motor;
111 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated
168,12818,45.0,9.0,361.0,27.0,Niro,2022.0,128.66666666666666,51.0,46.0,Auto,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
169,12880,41.0,1.0,361.0,27.0,Niro Electric,2022.0,123.0,41.333333333333336,38.666666666666664,Auto,e-motor,150 kW electric motor,6.0,"150 kW electric motor;
180 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated
170,12819,45.0,9.0,361.0,27.0,Niro FE,2022.0,128.66666666666666,53.0,48.0,Auto,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
171,12835,57.0,9.0,361.0,27.0,Niro Plug-in Hybrid,2022.0,103.66666666666667,48.0,44.0,Auto,SI,1.6L,4.0,"1.6L I4;
45 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric
172,12820,45.0,9.0,361.0,27.0,Niro Touring,2022.0,128.66666666666666,46.0,40.0,Auto,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
173,12900,45.0,9.0,361.0,29.0,Sorento Hybrid AWD,2022.0,128.66666666666666,36.0,33.0,Auto,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
174,12821,45.0,9.0,361.0,29.0,Sorento Hybrid FWD,2022.0,128.66666666666666,39.0,35.0,Auto,SI,1.6L,4.0,1.6L I4,Kia,http://www.kia.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
175,12889,57.0,9.0,361.0,29.0,Sorento Plug-in Hybrid,2022.0,101.66666666666667,35.0,33.0,Auto,SI,1.6L,4.0,"1.6L I4;
67 kW electric motor",Kia,http://www.kia.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
176,12823,45.0,9.0,387.0,29.0,Defender 110 MHEV,2022.0,80.0,17.0,22.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric
177,12822,45.0,9.0,387.0,29.0,Defender 90 MHEV,2022.0,80.0,17.0,22.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric
178,12824,45.0,1.0,387.0,29.0,Discovery MHEV,2022.0,80.0,18.0,24.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
179,13082,45.0,1.0,387.0,29.0,New Range Rover P360 LWB MHEV,2022.0,80.0,18.0,26.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
180,13081,45.0,1.0,387.0,29.0,New Range Rover P360 MHEV,2022.0,80.0,18.0,26.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
181,13084,45.0,1.0,387.0,29.0,New Range Rover P400 LWB MHEV,2022.0,80.0,18.0,26.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
182,13083,45.0,1.0,387.0,29.0,New Range Rover P400 MHEV,2022.0,80.0,18.0,26.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
183,12901,45.0,1.0,387.0,29.0,Range Rover Evoque MHEV,2022.0,80.0,21.0,26.0,Auto,SI,2.0L,4.0,2.0L I4,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
184,12868,45.0,1.0,387.0,29.0,Range Rover P360 MHEV,2022.0,80.0,18.0,23.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
185,12869,45.0,1.0,387.0,29.0,Range Rover P400 MHEV,2022.0,80.0,18.0,23.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
186,12825,45.0,1.0,387.0,29.0,Range Rover Sport P360 MHEV,2022.0,80.0,19.0,24.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
187,12826,45.0,1.0,387.0,29.0,Range Rover Sport P400 MHEV,2022.0,80.0,19.0,24.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
188,12836,57.0,9.0,387.0,29.0,Range Rover Sport PHEV,2022.0,40.333333333333336,18.0,21.0,Auto,CI,2.0L,4.0,"2.0L I4;
105 kW electric motor",Land Rover,https://www.landroverusa.com/index.html,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric
189,13030,45.0,1.0,387.0,29.0,Range Rover Velar P340 MHEV,2022.0,80.0,20.0,26.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
190,13031,45.0,1.0,387.0,29.0,Range Rover Velar P400 MHEV,2022.0,80.0,19.0,25.0,Auto,SI,3.0L,6.0,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated
191,12902,45.0,9.0,243.0,27.0,ES 300h,2022.0,77.33333333333333,43.0,44.0,Auto,SI,2.5L,4.0,2.5L I4,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
192,12946,45.0,9.0,243.0,27.0,LC 500h,2022.0,77.33333333333333,26.0,34.0,Auto,SI,3.5L,6.0,3.5L V6,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
193,12983,45.0,9.0,243.0,27.0,LS 500h AWD,2022.0,77.33333333333333,22.0,29.0,Auto,SI,3.5L,6.0,3.5L V6,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
194,12931,45.0,9.0,243.0,29.0,NX 350h AWD,2022.0,74.66666666666667,41.0,37.0,Auto,SI,2.5L,4.0,2.5L I4,Lexus,unkown,SUV,HYBR,Hybrid Electric,Hybrid Electric
195,13039,57.0,1.0,243.0,29.0,NX 450+ AWD,2022.0,49.666666666666664,38.0,33.0,Auto,SI,2.5L,4.0,"2.5L I4;
40kW and 134kW electric motors;",Lexus,unkown,SUV,PHEV,Plug-in Hybrid Electric,Dedicated
196,12887,45.0,9.0,243.0,29.0,RX 450h AWD,2022.0,74.66666666666667,31.0,28.0,Auto,SI,3.5L,6.0,3.5L V6,Lexus,unkown,SUV,HYBR,Hybrid Electric,Hybrid Electric
197,12844,45.0,9.0,243.0,29.0,RX 450h L AWD,2022.0,74.66666666666667,29.0,28.0,Auto,SI,3.5L,6.0,3.5L V6,Lexus,unkown,SUV,HYBR,Hybrid Electric,Hybrid Electric
198,12905,45.0,1.0,243.0,27.0,UX 250h,2022.0,77.33333333333333,43.0,41.0,Auto,SI,2.0L,4.0,2.0L I4,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated
199,12906,45.0,1.0,243.0,27.0,UX 250h AWD,2022.0,77.33333333333333,41.0,38.0,Auto,SI,2.0L,4.0,2.0L I4,Lexus,unkown,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated
200,12903,57.0,6.333333333333333,227.0,29.0,Aviator AWD PHEV,2022.0,97.33333333333333,22.0,25.0,Auto,SI,3.0L,6.0,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,unkown
201,13040,57.0,6.333333333333333,227.0,29.0,Corsair AWD PHEV,2022.0,100.0,34.0,32.0,Auto,SI,2.5L,4.0,"2.5L I4;
50 kW and 96 kW electric motors",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,unkown
202,12894,41.0,1.0,469.0,27.0,"Air Dream P AWD w/19"" wheels",2022.0,117.0,24.333333333333332,30.666666666666668,Auto,e-motor,370kW and 459kW electric motors,6.0,"370kW and 459kW electrics motors;
150Ah battery","Lucid USA, Inc.",unkown,Sedan/Wagon,ELEC,Electric,Dedicated
203,12895,41.0,1.0,469.0,27.0,"Air Dream P AWD w/21"" wheels",2022.0,110.0,24.333333333333332,30.666666666666668,Auto,e-motor,370kW and 459kW electric motors,6.0,"370kW and 459kW electrics motors;
150Ah battery","Lucid USA, Inc.",unkown,Sedan/Wagon,ELEC,Electric,Dedicated
204,12896,41.0,1.0,469.0,27.0,"Air Dream R AWD w/19"" wheels",2022.0,126.0,24.333333333333332,30.666666666666668,Auto,e-motor,198kW and 498kW electric motors,6.0,"198kW and 498kW electrics motors;
150Ah battery","Lucid USA, Inc.",unkown,Sedan/Wagon,ELEC,Electric,Dedicated
205,12897,41.0,1.0,469.0,27.0,"Air Dream R AWD w/21"" wheels",2022.0,115.0,24.333333333333332,30.666666666666668,Auto,e-motor,198kW and 498kW electric motors,6.0,"198kW and 498kW electrics motors;
150Ah battery","Lucid USA, Inc.",unkown,Sedan/Wagon,ELEC,Electric,Dedicated
206,12898,41.0,1.0,469.0,27.0,"Air G Touring AWD w/19"" wheels",2022.0,130.0,24.333333333333332,30.666666666666668,Auto,e-motor,178kW and 433kW electric motors,6.0,"178kW and 433kW electrics motors;
143Ah battery","Lucid USA, Inc.",unkown,Sedan/Wagon,ELEC,Electric,Dedicated
207,12899,41.0,1.0,469.0,27.0,"Air G Touring AWD w/21"" wheels",2022.0,121.0,24.333333333333332,30.666666666666668,Auto,e-motor,178kW and 433kW electric motors,6.0,"178kW and 433kW electrics motors;
143Ah battery","Lucid USA, Inc.",unkown,Sedan/Wagon,ELEC,Electric,Dedicated
208,12957,41.0,9.0,229.0,27.0,MX-30,2022.0,98.0,41.666666666666664,38.666666666666664,unkown,e-motor,81 kW electric motor,6.0,"81 kW electric motor;
100 Ah battery",Mazda,http://www.mazdausa.com,Sedan/Wagon,ELEC,Electric,unkown
209,12986,45.0,9.0,239.0,27.0,AMG E53 4MATIC+,2022.0,107.66666666666667,21.0,29.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
210,12988,45.0,9.0,239.0,27.0,AMG E53 4MATIC+ (Convertible),2022.0,107.66666666666667,20.0,28.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
211,12987,45.0,9.0,239.0,27.0,AMG E53 4MATIC+ (Coupe),2022.0,107.66666666666667,20.0,28.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
212,12932,45.0,9.0,239.0,29.0,AMG GLE 53 4MATIC+,2022.0,98.66666666666667,18.0,22.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
213,12989,45.0,9.0,239.0,29.0,AMG GLE 53 4MATIC+ (Coupe),2022.0,98.66666666666667,17.0,21.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
214,13103,45.0,9.0,239.0,29.0,AMG GLE 63 4MATIC+,2022.0,98.66666666666667,14.0,18.0,Auto,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
215,13102,45.0,9.0,239.0,29.0,AMG GLE 63 S 4MATIC+,2022.0,98.66666666666667,15.0,19.0,Auto,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
216,13101,45.0,9.0,239.0,29.0,AMG GLE 63 S 4MATIC+ (coupe),2022.0,98.66666666666667,15.0,19.0,Auto,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric
217,12984,45.0,9.0,239.0,27.0,AMG GT 43 4MATIC+,2022.0,107.66666666666667,19.0,25.0,Auto,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric
